"place_id","name","description","is_spending_on_ads","reviews","rating","competitors","website","phone","can_claim","owner_name","owner_profile_link","featured_image","main_category","categories","workday_timing","is_temporarily_closed","closed_on","address","review_keywords","link","query","latitude","longitude"
"ChIJH7yegcCrNTERETgREoEKKkg","Bia Thuy","Bia Thuy  Chuyen cac mon ngon Xu Thanh  Bia Ngon - Moi ben - Gia binh dan","","100","4.3","Name: Thanh Beo Beer Restaurant Link: No Link Reviews: 60 reviews Name: Quan bia Thuy Linh Link: No Link Reviews: 22 reviews Name: Bia hoi Viet Ha Thanh Thuy Link: No Link Reviews: 14 reviews Name: Quan Bia Thuy Leo Link: No Link Reviews: 3 reviews Name: Bia Tu Link: No Link Reviews: 2 reviews","","+84 826 969 669","","Bia Thuy (Owner)","https://www.google.com/maps/contrib/106817472641435200353","https://lh3.googleusercontent.com/gps-cs-s/AHVAweoM33upiqpx4H5vg296qNHo5H8_duZ1ceQ5xoAt2sl9vSdv807zhxEZ08Q-BKuHEc7XvDf1s8YgH3V7p6pHOeI8dD_uSZMvEzhPKJSgAwTk9ru43cfpoCN1Gvo0RZZOEznk5uo3rqJVRPhX=w1920-h1080-k-no","Brewpub","Brewpub","9 AM-11 PM","","Open All Days","3 Ngo 107 Duong Nguyen Chi Thanh, Lang Ha, Lang, Ha Noi 100000, Vietnam","","https://www.google.com/maps/place/Bia+Thu%E1%BB%B9/data=!4m7!3m6!1s0x3135abc0819ebc1f:0x482a0a8112113811!8m2!3d21.0159762!4d105.8061214!16s%2Fg%2F11tww2jwr8!19sChIJH7yegcCrNTERETgREoEKKkg?authuser=0&rclk=1","restaurant in son tay, ha noi, vietnam","21.0159762","105.8061214"
"ChIJ_____5SrNTERVmwSE89Zz5A","Bun dau Nha Ham","","","100","3.6","Name: Bun dau Thanh Hang Link: No Link Reviews: 387 reviews Name: Bun dau mam tom Link: No Link Reviews: 42 reviews Name: Bun dau mam tom ngon Link: No Link Reviews: 38 reviews Name: Bun Dau Met Link: No Link Reviews: 9 reviews","","+84 988 383 446","1","Bun dau Nha Ham (Owner)","https://www.google.com/maps/contrib/109622409767035212030","https://lh3.googleusercontent.com/gps-cs-s/AHVAweroNWax1UGrlxSlTdAhi-BDMFfWx8CVZE1WyOqPG1mvctbNtpMs0eTCoKd9nZalQQjaN1slOHdSMyYlfuFFB4gUePxkicZiZFpecGbhF-jZA5hEGbNlYzLF0676lN8E38-IVxlBBGNs0jw=w1920-h1080-k-no","Bistro","Bistro","8 AM-10 PM","","Open All Days","6d Ng. Hang Chao, Cat Linh, O Cho Dua, Ha Noi, Vietnam","bun dau mam tom, tofu, shrimp paste","https://www.google.com/maps/place/B%C3%BAn+%C4%91%E1%BA%ADu+Nh%C3%A0+H%E1%BA%A7m/data=!4m7!3m6!1s0x3135ab94ffffffff:0x90cf59cf13126c56!8m2!3d21.0302987!4d105.8339338!16s%2Fg%2F11mw7pg5xf!19sChIJ_____5SrNTERVmwSE89Zz5A?authuser=0&rclk=1","restaurant in ha dong, ha noi, vietnam","21.0302987","105.8339338"
"ChIJC86hnECtNTER00mM4WydrFg","Quan Vit Ba Tien","","","100","4.3","Name: Quan Vit Bay Tien Link: No Link Reviews: 95 reviews Name: Anh Hoa - Vit quay Bac Kinh Link: No Link Reviews: 24 reviews Name: Quan Truong Vit Link: No Link Reviews: No Reviews reviews Name: Quan vit Ngon Ha tri Ha Dong Link: No Link Reviews: No Reviews reviews","","+84 399 761 656","1","Quan Vit Ba Tien (Owner)","https://www.google.com/maps/contrib/110863312830612449693","https://lh3.googleusercontent.com/gps-cs-s/AHVAweoRobSEfPQoRV5DiG8Z6hfuuTsrC8SN0CO1dPpXDRlrUiKtR6H6uAAqsgg6i7w4ISdt9l3exj__wLWLAQQcxA7Pc2wIJb7pwPeuvfOCnnNYyOWgikKYVb5iSqD5wLufzVxiy8bQ=w1920-h1080-k-no","Restaurant","Restaurant","10 AM-11 PM","","Open All Days","Nga 5 P. Ha Tri, Ha Cau, Ha Dong, Ha Noi, Vietnam","","https://www.google.com/maps/place/Qu%C3%A1n+V%E1%BB%8Bt+Ba+Ti%E1%BA%BFn/data=!4m7!3m6!1s0x3135ad409ca1ce0b:0x58ac9d6ce18c49d3!8m2!3d20.9659254!4d105.7822865!16s%2Fg%2F11fmnhbtr2!19sChIJC86hnECtNTER00mM4WydrFg?authuser=0&rclk=1","restaurant in ha dong, ha noi, vietnam","20.9659254","105.7822865"
"ChIJN9Kk2A5TNDERJTIucPq2jD0","Xoi Trung Beo","","","100","4.2","Name: XOI FOOD - Xoi Nep Nuong Chinh Hieu So 1 Link: No Link Reviews: 87 reviews Name: Xoi Chi Doan Link: No Link Reviews: 78 reviews Name: Xoi Huong Link: No Link Reviews: 12 reviews Name: Quan Xoi Chi Beo Link: No Link Reviews: 6 reviews Name: Xoi Chi Hang Link: No Link Reviews: 4 reviews","","+84 983 555 247","1","Xoi Trung Beo (Owner)","https://www.google.com/maps/contrib/102305303592900733844","https://lh3.googleusercontent.com/gps-cs-s/AHVAwersBED-XHROiH9YH1tqSsNxNxNYHn1VGj9hSn_CpfDQolmTpnGvE8L3H1q2V5JxrzjZJ3sNQLGD6t6J3BqpXo2itN-WgsjzMwO-2H3CwtQRiBrHuGE_Fkms1GK3EmxMlsFQA4XuvXuqtjKe=w1920-h1080-k-no","Restaurant","Restaurant","4 PM-12 AM","","Open All Days","168 D. Quang Trung, P. Quang Trung, Ha Dong, Ha Noi, Vietnam","","https://www.google.com/maps/place/X%C3%B4i+Trung+B%C3%A9o/data=!4m7!3m6!1s0x3134530ed8a4d237:0x3d8cb6fa702e3225!8m2!3d20.9684226!4d105.7722431!16s%2Fg%2F11qksggv57!19sChIJN9Kk2A5TNDERJTIucPq2jD0?authuser=0&rclk=1","restaurant in ha dong, ha noi, vietnam","20.9684226","105.7722431"
"ChIJ0XBcJwCtNTERqeDBwFye7VQ","Chup Nuong than hoa","","","99","5","","","+84 968 777 589","1","Chup Nuong than hoa (Owner)","https://www.google.com/maps/contrib/116937824658082592055","https://lh3.googleusercontent.com/gps-cs-s/AHVAwep-DbUoaN0rBW3AoGHvlHX3ThJ3l-jABuXoGDgjjh8g2gATW7T64VRX8tsSiXFomabyz7m0wtu8icax8n0tNH0uwGRTbbyoMy76RyUQnbesYQojTbk9iVatRcoI6QNAQUjlXyoHxMoqWpHV=w1920-h1080-k-no","Bistro","Bistro, Barbecue restaurant","6 PM-12 AM","","Open All Days","40 P. Xa La, P. Phuc La, Ha Dong, Ha Noi, Vietnam","","https://www.google.com/maps/place/Ch%C3%BAp+N%C6%B0%E1%BB%9Bng+than+hoa/data=!4m7!3m6!1s0x3135ad00275c70d1:0x54ed9e5cc0c1e0a9!8m2!3d20.9644378!4d105.7893835!16s%2Fg%2F11mrclgvk1!19sChIJ0XBcJwCtNTERqeDBwFye7VQ?authuser=0&rclk=1","restaurant in ha dong, ha noi, vietnam","20.9644378","105.7893835"
"ChIJLYij1dasNTERwJJir-4g0lk","Nha Hang De Van Quan","","","98","4.3","Name: De Quan Thinh Link: No Link Reviews: 81 reviews Name: Nha Hang Trung Beo Link: No Link Reviews: 43 reviews Name: Quynh Quan Link: No Link Reviews: 11 reviews Name: SEN QUAN Link: No Link Reviews: 2 reviews Name: Cau Den Quan Lau Nuong Link: No Link Reviews: No Reviews reviews","","+84 937 055 068","","Nha Hang De Van Quan (Owner)","https://www.google.com/maps/contrib/109200557400586675627","https://lh3.googleusercontent.com/gps-cs-s/AHVAweroXrApNYeSCJO09NAfyeggq0-TrEMfGIo1VMnDDnvK5uiu3OWf3GMWPLsjuKDzLm5kJ93p9PW6k25CM7nApcY6vvbe2rpY1kkJEGR-gtH7fjZTNk7ePatywPVqqlNFVuCC-QzU-w=w1920-h1080-k-no","Restaurant","Restaurant","9 AM-10 PM","","Open All Days","133 D. To Hieu, P. Quang Trung, Ha Dong, Ha Noi, Vietnam","","https://www.google.com/maps/place/Nh%C3%A0+H%C3%A0ng+D%C3%AA+V%C4%83n+Qu%C3%A1n/data=!4m7!3m6!1s0x3135acd6d5a3882d:0x59d220eeaf6292c0!8m2!3d20.9661393!4d105.7769282!16s%2Fg%2F11gf1zy7ms!19sChIJLYij1dasNTERwJJir-4g0lk?authuser=0&rclk=1","restaurant in ha dong, ha noi, vietnam","20.9661393","105.7769282"
"ChIJbXvJ3_hbNDERkTfN17KHvAs","Nha Hang Ga Ha Dao","","","98","4.1","Name: Nha hang Tam Trang Ga Ca Link: No Link Reviews: 65 reviews Name: Quan Ga Mach Hoach Son Loc Link: No Link Reviews: 11 reviews Name: Ga Ran Link: No Link Reviews: 2 reviews Name: Ha gia trang Link: No Link Reviews: 2 reviews Name: Huyen Quan Link: No Link Reviews: 1 reviews","","+84 329 909 391","","Nha Hang Ga Ha Dao (Owner)","https://www.google.com/maps/contrib/116185592144941484554","https://lh3.googleusercontent.com/gps-cs-s/AHVAweqlsIZsMdmKdhGDa8___XJRkZZb9VtAejf40imhVMdga_Job5d-02SJRuzmQ2qyZFc_iMKZoDhlVTe9VCQqIUvrVhBrF4iRHsG6t0gXnf0Z8RRnGzVPu29l6oKjIDE3CgBNBwWGVA=w1920-h1080-k-no","Chicken restaurant","Chicken restaurant","","","Open All Days","Dong Trang, Co Dong, Hoa Lac, Ha Noi, Vietnam","","https://www.google.com/maps/place/Nh%C3%A0+H%C3%A0ng+G%C3%A0+H%C3%A0+%C4%90%E1%BA%A1o/data=!4m7!3m6!1s0x31345bf8dfc97b6d:0xbbc87b2d7cd3791!8m2!3d21.035585!4d105.5136338!16s%2Fg%2F11vd8qhrz4!19sChIJbXvJ3_hbNDERkTfN17KHvAs?authuser=0&rclk=1","restaurant in son tay, ha noi, vietnam","21.035585","105.5136338"
"ChIJSQUPOgBTNDERx0GvSvabJ_I","Tokki Ngo Thi Nham","","","98","4.4","","","+84 987 829 089","1","Tokki Ngo Thi Nham (Owner)","https://www.google.com/maps/contrib/106125696126524258968","https://lh3.googleusercontent.com/gps-cs-s/AHVAweoM39vzYPC_5I9OLo-JzxSYb_axrmLFTxbf3_C4-NS28G7j8XyrvHs53jRrgIGcnQ31-nzg5Ao4VRZtuze0xdzSWsPykPZyCmym7Fp9goHJ4gP2R9OhYYEoknPqdFojo6gk123jvTMka-ZA=w1920-h1080-k-no","Restaurant","Restaurant","10 AM-10 PM","","Open All Days","04 Ngo Thi Nham, P. Quang Trung, Ha Dong, Ha Noi 10000, Vietnam","","https://www.google.com/maps/place/Tokki+Ng%C3%B4+Th%C3%AC+Nh%E1%BA%ADm/data=!4m7!3m6!1s0x313453003a0f0549:0xf2279bf64aaf41c7!8m2!3d20.9683396!4d105.7695695!16s%2Fg%2F11zjpy1pdn!19sChIJSQUPOgBTNDERx0GvSvabJ_I?authuser=0&rclk=1","restaurant in ha dong, ha noi, vietnam","20.9683881","105.7696205"
"ChIJX6Tru_SrNTERt7GlNakSdrM","Bia House Pepper steak","","","97","4","Name: Bao Hang - Bit Tet Ngon So 5 Link: No Link Reviews: 235 reviews Name: Quan Bia Huong Hai Link: No Link Reviews: 123 reviews Name: Bia Hoi Ha Noi-Bia Ngon Vi Xua Link: No Link Reviews: 4 reviews Name: Bia - Hoang Link: No Link Reviews: 1 reviews","","+84 24 3821 6464","1","Bia House Pepper steak (Owner)","https://www.google.com/maps/contrib/108515063119290225438","https://lh3.googleusercontent.com/gps-cs-s/AHVAweqElqkx9AOIZ8HfK1gFHvbUkEuJdgS2U5-N7vetqOHBA1bFu3V9ulkJ-aGVsYvZS08DIRfgLk3gtrvcV7RxJuMmdEnXnAFAz3y6m5PU1OncddEfP9za6oMiKcQmwzN8EAvVhwsL=w1920-h1080-k-no","Steak house","Steak house","Open 24 hours","","Open All Days","TT Nguyen Cong Tru, Pho Hue, Hai Ba Trung, Ha Noi, Vietnam","","https://www.google.com/maps/place/Bia+House+Pepper+steak/data=!4m7!3m6!1s0x3135abf4bbeba45f:0xb37612a935a5b1b7!8m2!3d21.0125279!4d105.8537768!16s%2Fg%2F11byl62mfd!19sChIJX6Tru_SrNTERt7GlNakSdrM?authuser=0&rclk=1","restaurant in son tay, ha noi, vietnam","21.0125279","105.8537768"
"ChIJ-aVw-S6rNTERRps28uBtfOw","Paradise rooftop","","","97","4.1","Name: SkyOn9 Rooftop Westlake Link: No Link Reviews: 1037 reviews Name: May De Ville Lakeside Rooftop Bar Link: No Link Reviews: 726 reviews Name: UPPER CLOUD SKY BAR Link: No Link Reviews: 242 reviews Name: Taboo Lounge Link: No Link Reviews: 1 reviews Name: Highgarden Rooftop Cafe Link: No Link Reviews: 1 reviews","","+84 338 504 560","","Paradise rooftop (Owner)","https://www.google.com/maps/contrib/115350503658773107691","https://lh3.googleusercontent.com/gps-cs-s/AHVAwerCnvb0RhVcbRdkPJ49JuPQP-YVpgvohRzrNFAf4-O9VUAm45VigjPH1DyEJ-MFIkwQJgsIAtoUnhA582uLWLpNLRqDgBAr_CWRcUxDSOUdShvJW6Ke81sZNEDNKblYAUC9I3hp=w1920-h1080-k-no","Beer garden","Beer garden","5:30 PM-12 AM","","Open All Days","No 93 D. Thuy Khue, Thuy Khue, Tay Ho, Ha Noi 100000, Vietnam","price, lake, cocktails, garage, elevator, maps","https://www.google.com/maps/place/Paradise+rooftop/data=!4m7!3m6!1s0x3135ab2ef970a5f9:0xec7c6de0f2369b46!8m2!3d21.0420865!4d105.8253289!16s%2Fg%2F11swk10ljd!19sChIJ-aVw-S6rNTERRps28uBtfOw?authuser=0&rclk=1","restaurant in son tay, ha noi, vietnam","21.0420865","105.8253289"
"ChIJAaAESU6tNTERYBYA4KmgWvs","Sin Quan Tang 1 Toa nha N6d Trung Hoa,Nhan Chinh, Cau Giay Ha Noi","","","97","4.4","Name: Lau Long 35 Link: No Link Reviews: 21 reviews Name: Quan Lau So 10 Link: No Link Reviews: No Reviews reviews Name: AjiTen - Com Ngon Nhat - Viet Link: No Link Reviews: No Reviews reviews Name: Long ngon Lang toi Link: No Link Reviews: No Reviews reviews","","+84 972 881 199","1","Sin Quan Tang 1 Toa nha N6d Trung Hoa,Nhan Chinh, Cau Giay Ha Noi (Owner)","https://www.google.com/maps/contrib/103162266459584876655","https://lh3.googleusercontent.com/gps-cs-s/AHVAwepEL24JMBLnp_ClWqwZfxmE2UVT_aCx0HrCX2OGqmwmqzfcfYoTZWXqJ720OAERDNrOedAqG-sDipBr9AW2xGG8kUNYXhyCZ83HVOFbA-yBFia4Es5nvAz-jN0DnAKpwS9QDSjW=w1920-h1080-k-no","Modern izakaya restaurant","Modern izakaya restaurant, Restaurant","","","Open All Days","2R43+93M n6d, Trung Hoa Nhan Chinh, Thanh Xuan, Ha Noi, Vietnam","","https://www.google.com/maps/place/S%C3%ACn+Qu%C3%A1n+T%E1%BA%A7ng+1+T%C3%B2a+nh%C3%A0+N6d+Trung+H%C3%B2a,Nh%C3%A2n+Ch%C3%ADnh,+C%E1%BA%A7u+Gi%E1%BA%A5y+H%C3%A0+N%E1%BB%99i/data=!4m7!3m6!1s0x3135ad4e4904a001:0xfb5aa0a9e0001660!8m2!3d21.005972!4d105.8026579!16s%2Fg%2F11q45gfvf_!19sChIJAaAESU6tNTERYBYA4KmgWvs?authuser=0&hl=en&rclk=1","restaurant in son tay, ha noi, vietnam","21.005972","105.8026579"
"ChIJNUsYGhhZNDERbMuwdBQIwR8","H+ Garden Cafe","","","96","4.2","Name: Highlands Coffee HUD Son Tay Link: No Link Reviews: 123 reviews Name: Next Xu cafe Son Tay Link: No Link Reviews: 108 reviews Name: H+ Signature Link: No Link Reviews: 83 reviews Name: H+ Cafe Chua Thong Link: No Link Reviews: 43 reviews Name: Them Xua Garden Coffee Link: No Link Reviews: 25 reviews","","+84 923 588 550","1","H+ Garden Cafe (Owner)","https://www.google.com/maps/contrib/109667698691909550626","https://lh3.googleusercontent.com/gps-cs-s/AHVAweoWZaKidsOp9Wt1DsiWOD8azWf1XNB8UJPMaGj_aOAGmGaxvTDWRCt4H_oWjsNdWOXnQbBCzKhPSkSDc15MlrkJz3BQsVQ5-YS__MfSlKg316HVWY8HiiRr2x41wfgtPgWn4dsM=w1920-h1080-k-no","Coffee shop","Coffee shop","7 AM-11 PM","","Open All Days","4GJ4+962, Unnamed, Road, Son Tay, Ha Noi, Vietnam","","https://www.google.com/maps/place/H%2B+Garden+Cafe/data=!4m7!3m6!1s0x313459181a184b35:0x1fc1081474b0cb6c!8m2!3d21.1308817!4d105.5055083!16s%2Fg%2F11swy6hfr7!19sChIJNUsYGhhZNDERbMuwdBQIwR8?authuser=0&rclk=1","restaurant in son tay, ha noi, vietnam","21.1308817","105.5055083"
"ChIJC1g-I5WrNTER9bpMPkyId_8","Nha Hang Thai Village","","","96","4.1","Name: SalaThai Link: No Link Reviews: 441 reviews Name: Pho Hong Link: No Link Reviews: 23 reviews Name: Thai food Link: No Link Reviews: 5 reviews Name: Ly Thai To restaurant Link: No Link Reviews: 1 reviews","","+84 24 3938 1168","1","Nha Hang Thai Village (Owner)","https://www.google.com/maps/contrib/109750058832112215429","https://lh3.googleusercontent.com/gps-cs-s/AHVAwerq5JKNFgdQXBH9_N29A5C_hi9fT-1aURzi_u3-aZdJJMzwrriGghy9warxRl8S6X_0X4O0jVv9eRASyGKLGubigLMuCmouCQr9D7rldACUBTcmxal07AqVl19yXWySFTNhRg2-=w1920-h1080-k-no","Asian restaurant","Asian restaurant","8 AM-10 PM","","Open All Days","3B P. Le Thai To, Hang Trong, Hoan Kiem, Ha Noi, Vietnam","shark, thai restaurant, crab meat, name","https://www.google.com/maps/place/Nh%C3%A0+H%C3%A0ng+Th%C3%A1i+Village/data=!4m7!3m6!1s0x3135ab95233e580b:0xff77884c3e4cbaf5!8m2!3d21.0320938!4d105.8512414!16s%2Fg%2F1hc1zyf17!19sChIJC1g-I5WrNTER9bpMPkyId_8?authuser=0&rclk=1","restaurant in son tay, ha noi, vietnam","21.0320938","105.8512414"
"ChIJLZwSRLarNTER-m74Magl1sw","TERRAZA","Terraza is a welcoming Filipino-owned cafe located at 29 Trinh Cong Son, Tay Ho. This vibrant venue features an upstairs open terrace for al fresco dining and a cozy downstairs cafe area. Guests can enjoy a range of Filipino comfort dishes, alongside a variety of drinks, including Vietnamese coffee and Filipino-themed teas. Experience the chill vibe and warmth of Filipino hospitality in this unique and inviting atmosphere!","","96","4.9","Name: BARBAROS Link: No Link Reviews: 269 reviews Name: Quan Van - Cafe Nhac Trinh Link: No Link Reviews: 34 reviews Name: Bunker Cafe Trinh Cong Son Link: No Link Reviews: 12 reviews Name: hanoi Pho Cafe Link: No Link Reviews: 5 reviews Name: The Rainbow Cafe Link: No Link Reviews: 1 reviews","","+84 388 896 901","","TERRAZA (Owner)","https://www.google.com/maps/contrib/103165588238763237061","https://lh3.googleusercontent.com/gps-cs-s/AHVAweob3IuVUGGENjOLLSM4GqTSz1nqcGJ_Nr_6POBl7cTVusG_iHeJcEAvWcgPipCIkGyj4gGv22R3rhWuVAxduzgY-cYLqv3TsHnnNPwGB-FENGmNS3Bvn0_S7RkQZ2S4CvXBUXXPpscnUTU=w1920-h1080-k-no","Restaurant","Restaurant, Bistro, Brunch restaurant, Cafe","10 AM-11 PM","","Open All Days","29 P. Trinh Cong Son, Nhat Tan, Tay Ho, Ha Noi 10000, Vietnam","filipino food, sisig, lumpia, lechon kawali, sinigang, pork bbq, pork belly, chicken inasal, tet, bbq chicken","https://www.google.com/maps/place/TERRAZA/data=!4m7!3m6!1s0x3135abb644129c2d:0xccd625a831f86efa!8m2!3d21.0767581!4d105.8163257!16s%2Fg%2F11ltv8brr1!19sChIJLZwSRLarNTER-m74Magl1sw?authuser=0&rclk=1","restaurant in son tay, ha noi, vietnam","21.0767581","105.8163257"
"ChIJJbC6BUKtNTERc_uWVCa3bLM","COM NIEU - AM THUC 3 MIEN - HAI MIEN TAY","Com Nieu - Am Thuc 3 Mien - Lau Ba Khia - Lau Tom Bau - Lau Ca Keo - Lau Ca Thac Lac - Lau Ca Bong Lau - Lau Ca Tu Nhien Cac Loai Dac San Vung Mien","","95","4.4","Name: Com Me Nau Link: No Link Reviews: 26 reviews Name: Quan com Link: No Link Reviews: No Reviews reviews Name: 11TT3D Tay Nam Linh Dam, Hoang Mai, Ha Noi Link: No Link Reviews: No Reviews reviews Name: Com Thanh Loan Link: No Link Reviews: No Reviews reviews","","+84 988 591 115","","COM NIEU - AM THUC 3 MIEN - HAI MIEN TAY (Owner)","https://www.google.com/maps/contrib/109850935524291462211","https://lh3.googleusercontent.com/gps-cs-s/AHVAweoAIEU9A0Ms9_p5tzax3ohpLTslIydVGz03dFELu-X5dX16VEFBeQOnEROMwLILTo7hkVhsVgnRbORQ84qE5e7I6aWTGip6B6tljbghA0RL4UB2ATGA78dISWTlH5h-AkkbZEg=w1920-h1080-k-no","Restaurant","Restaurant","6:30 AM-11 PM","","Open All Days","So 8TT4A, Khu do thi Tay Nam Linh Dam, Hoang Mai, Ha Noi 11000, Vietnam","","https://www.google.com/maps/place/C%C6%A0M+NI%C3%8AU+-+%E1%BA%A8M+TH%E1%BB%B0C+3+MI%E1%BB%80N+-+H%E1%BA%A2I+MI%E1%BB%80N+T%C3%82Y/data=!4m7!3m6!1s0x3135ad4205bab025:0xb36cb7265496fb73!8m2!3d20.9619525!4d105.8248863!16s%2Fg%2F11ltbrmts8!19sChIJJbC6BUKtNTERc_uWVCa3bLM?authuser=0&rclk=1","restaurant in son tay, ha noi, vietnam","20.9619525","105.8248863"
"ChIJJ0_It3WtNTERGKfRP9iBfEo","Eden garden cafe & bistro","To hop cafe & bistro","","95","4","","","+84 886 559 955","","Eden garden cafe & bistro (Owner)","https://www.google.com/maps/contrib/112014864534680216768","https://lh3.googleusercontent.com/gps-cs-s/AHVAweoPaMWcxiW4uDPzG-4z8hobt2eWYl3IDVO2_8e4DU2yn57CS2JGjdeCCMDFtwT1kIRP5bh_yAzaQiIPAOQN6GY8ssfTT84KrHgW4EcI1tMStv3W00z8kofZQkcnoF1s5Y1qe5Dzp9I1vEQC=w1920-h1080-k-no","Coffee shop","Coffee shop, Lunch restaurant","7 AM-11 PM","","Open All Days","Lo 58BT8, Khu do thi Van Quan, Ha Dong, Ha Noi, Vietnam","pumpkin soup","https://www.google.com/maps/place/Eden+garden+cafe+%26+bistro/data=!4m7!3m6!1s0x3135ad75b7c84f27:0x4a7c81d83fd1a718!8m2!3d20.9774204!4d105.792378!16s%2Fg%2F11x8clqnrn!19sChIJJ0_It3WtNTERGKfRP9iBfEo?authuser=0&rclk=1","restaurant in ha dong, ha noi, vietnam","20.9774204","105.792378"
"ChIJK8EekjGrNTERQTkXKdw9uhc","LITTLE JAPAN Mon an Nhat Ban","Little Japan la mot quan an Nhat Ban nho xinh nam gan Ho Tay, Ha Noi. Quan mang den mot khong gian yen tinh de chiu. Nhung chiec ban go don gian, nhung goc nho duoc trang tri tinh te voi den long, tranh ve phong canh Nhat Ban, tat ca tao nen mot khong gian am cung, thu thai, thanh binh. Menu cua quan tap trung vao cac mon an Nhat Ban don gian nhung day huong vi, phu hop voi nhieu khau vi. Com bo ham mem, tham dam nuoc sot dac biet. Com ga karaage gion rum, thit ga ngot ngao va thom nuc. Mon com ca ri dam da hoa quyen voi com trang nong hoi, tao nen mot su ket hop tuyet voi. Tat ca nhung mon an tai Little Japan deu duoc chuan bi ti mi, voi nguyen lieu tuoi ngon, mang dam da huong vi Nhat Ban, khien cho moi bua an tro nen that dac biet.","","95","4.9","Name: Daikon Foods Link: No Link Reviews: 174 reviews Name: IROIRO DON Link: No Link Reviews: 41 reviews Name: Senkaku Restaurant Link: No Link Reviews: 5 reviews Name: Hikari hikari Japanese restaurant Link: No Link Reviews: 1 reviews","","+84 398 145 372","","LITTLE JAPAN Mon an Nhat Ban (Owner)","https://www.google.com/maps/contrib/118093639928576350098","https://lh3.googleusercontent.com/gps-cs-s/AHVAwerj6bchDwH942CG05pZwp9xvt0tNyDtR0QuZ9NwvNR4yJ3mYjToKD4NfQLwyfK6eCWFbMfnthV5MeWmfDmKnbq-Q2y0ARf7CJZNTzran2VN-uRcMwVaUIRKhMwldhW2iDi70gQ_=w1920-h1080-k-no","Japanese restaurant","Japanese restaurant","10:30 AM-1:30 PM, 5:30-9:30 PM","","Open All Days","1, Ngo 280, Lac Long Quan , Phuong Buoi Ho Tay, Hanoi City, 100000, Vietnam","price, chicken nanban, set menu, kim chi, chicken karaage, japantown, vietnamese, timezone, sweet and sour sauce, tartar sauce","https://www.google.com/maps/place/LITTLE+JAPAN+M%C3%B3n+%C4%83n+Nh%E1%BA%ADt+B%E1%BA%A3n/data=!4m7!3m6!1s0x3135ab31921ec12b:0x17ba3ddc29173941!8m2!3d21.0550777!4d105.8090207!16s%2Fg%2F11w3yx4h0w!19sChIJK8EekjGrNTERQTkXKdw9uhc?authuser=0&rclk=1","restaurant in son tay, ha noi, vietnam","21.0550777","105.8090207"
"ChIJ-7P6TWurNTERnkQswjwSdIc","Classic Hanoi","hanoinoLao Pu osenteitukuba. Shi Shi moLi Fu desu.","","94","4.5","Name: barutapasutopintiyosu Link: No Link Reviews: 15 reviews Name: Crystal club Link: No Link Reviews: 10 reviews Name: sunatukuJ Link: No Link Reviews: 3 reviews Name: Kanade Link: No Link Reviews: No Reviews reviews","","+84 24 6292 3931","","Classic Hanoi (Owner)","https://www.google.com/maps/contrib/102668043163367172122","https://lh3.googleusercontent.com/gps-cs-s/AHVAweqfuXWQq2p5Zp4FKm9AumCqMLWWywNOIB8OdLHQ3ykCsqWOfoCcNALQfLH9GwfAJfB287xS_i3RjuDd6YOnnxTVJnsd2__qJgipb-anDANwmJR667Ndhs4TwbVCe9o2x_Puo-O8aw=w1920-h1080-k-no","Cocktail bar","Cocktail bar, Restaurant, Western restaurant","6 PM-12 AM","","Sunday","5 Ngo 53 Linh Lang, Cong Vi, Giang Vo, Ha Noi, Vietnam","menu, price, meal, countertops, omurice, curry, ambience, japanese, whiskey","https://www.google.com/maps/place/Classic+Hanoi/data=!4m7!3m6!1s0x3135ab6b4dfab3fb:0x8774123cc22c449e!8m2!3d21.0341211!4d105.8105913!16s%2Fg%2F11c1wrmj_1!19sChIJ-7P6TWurNTERnkQswjwSdIc?authuser=0&hl=en&rclk=1","restaurant in son tay, ha noi, vietnam","21.0341211","105.8105913"
"ChIJT9rdd9asNTERRkzOir7h1b4","Com Nieu Sai Gon","","","94","4.5","Name: Com Nieu Sala Link: No Link Reviews: 35 reviews Name: Com Viet Link: No Link Reviews: 27 reviews Name: Com nieu Duy Phong Link: No Link Reviews: 2 reviews","","+84 967 151 382","1","Com Nieu Sai Gon (Owner)","https://www.google.com/maps/contrib/105969742834207089775","https://lh3.googleusercontent.com/gps-cs-s/AHVAweogdR2-rKMMSPAYuIJDG27rJ3aQMJnfwk1wro3YvOmR86r2szaaBzzYudQ0lZEoovDuAVqzP-biwVGKtAKnHDgi99390dY4NrwjRKwb47CySsArqIQcHwf59lfOEOmeNyj4pk16qgNo3009=w1920-h1080-k-no","Bistro","Bistro","9 AM-9 PM","","Open All Days","XQ9Q+J54, P. Phuc La, Ha Dong, Ha Noi, Vietnam","","https://www.google.com/maps/place/C%C6%A1m+Ni%C3%AAu+S%C3%A0i+G%C3%B2n/data=!4m7!3m6!1s0x3135acd677ddda4f:0xbed5e1be8ace4c46!8m2!3d20.9690011!4d105.787964!16s%2Fg%2F11f_kn11v4!19sChIJT9rdd9asNTERRkzOir7h1b4?authuser=0&rclk=1","restaurant in ha dong, ha noi, vietnam","20.9690011","105.787964"
